target_id,rel_name,k12_name,k12_accession_1,k12_accession_2,rel_product,k12_product,rel_pathways,k12_pathways,rel_reactions,k12_reactions,rel_url,k12_url
ECB_00451,ybbD,ybbD,b0501,ECK0494,predicted protein,putative uncharacterized protein YbbD,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-637,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11770
ECB_02497,rimM,rimM,b2608,ECK2605,ribosome maturation factor RimM,ribosome maturation factor RimM,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2714,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11153
ECB_02285,yfdX,yfdX,b2375,ECK2371,predicted protein,protein YfdX,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2493,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7238
ECB_00340,insB-5,insB-5,b1893,ECK0022,IS1 protein InsB,IS1 protein InsB,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-526,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7029
ECB_01332,ydaF,ydaF,b4527,ECK1352,Rac prophage; predicted protein,Rac prophage; DUF1391 domain-containing protein YdaF,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1532,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G0-10448
ECB_02917,yqiH,yqiH,b3047,ECK3036,predicted periplasmic pilin chaperone,putative fimbrial chaperone YqiH,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3142,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7586
ECB_00358,yajD,yajD,b0410,ECK0404,conserved protein,HNH nuclease family protein YajD,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-544,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11097
ECB_02295,ypdF,ypdF,b2385,ECK2381,aminopeptidase YpdF,aminopeptidase YpdF,NA,NA,RXN0-5052,RXN0-5052,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2503,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7248
ECB_02219,yfbU,yfbU,b2294,ECK2288,conserved protein,UPF0304 family protein YfbU,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2427,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7188
ECB_01118,cobB,cobB,b1120,ECK1106,protein-lysine deacetylase/desuccinylase,protein-lysine deacetylase/desuccinylase,NA,NA,RXN0-7078 // RXN0-6445,RXN0-7078 // RXN-19919 // RXN-19920 // RXN0-6445,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1318,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6577
ECB_01231,yciE,yciE,b1257,ECK1251,conserved protein,DUF892 domain-containing protein YciE,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1432,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11125
ECB_03108,mreD,mreD,b3249,ECK3237,cell shape determining protein MreD,cell shape determining protein MreD,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3336,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10610
ECB_04278,yjjY,yjjY,b4402,ECK4394,predicted protein,protein YjjY,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-4543,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7954
ECB_03729,tatA,tatA,b3836,ECK3830,twin arginine protein translocation system,twin arginine protein translocation system,NA,NA,TRANS-RXN0-181,protein translocation,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3973,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7806
ECB_02153,yfaQ,yfaQ,b2226,ECK2219,predicted protein,tandem DUF2300 domain-containing protein YfaQ,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2361,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7153
ECB_00878,hcp,hcp,b0873,ECK0864,protein <i>S</i>-nitrosylase,protein <i>S</i>-nitrosylase,NA,NA,HYDROXYLAMINE-REDUCTASE-RXN,HYDROXYLAMINE-REDUCTASE-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1076,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6457
ECB_01146,ymgD,ymgD,b1171,ECK1158,predicted protein,PF16456 family protein YmgD,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1346,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6611
ECB_01614,ydhJ,ydhJ,b1644,ECK1640,conserved protein,putative membrane fusion protein YdhJ,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1812,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6884
ECB_04162,ECB_04162,NA,NA,NA,orf,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-4425,NA
ECB_03502,dinD,dinD,b3645,ECK3635,DNA damage-inducible protein D,DNA damage-inducible protein D,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3736,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11193
ECB_02052,yehR,yehR,b2123,ECK2115,conserved protein,DUF1307 domain-containing lipoprotein YehR,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2259,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12004
ECB_04126,pepA,pepA,b4260,ECK4253,aminopeptidase A/I,aminopeptidase A/I and DNA-binding transcriptional repressor,NA,NA,RXN-6622 // 3.4.11.1-RXN,3.4.11.1-RXN // RXN-6622,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-4389,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10694
ECB_01084,yceD,yceD,b1088,ECK1074,conserved protein,DUF177 domain-containing protein YceD,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1285,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11119
ECB_01356,feaR,feaR,b1384,ECK1381,DNA-binding transcriptional activator FeaR,DNA-binding transcriptional activator FeaR,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1556,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6706
ECB_04088,ytfK,ytfK,b4217,ECK4213,conserved protein,DUF1107 domain-containing protein YtfK,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-4353,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7872
ECB_00560,entC,entC,b0593,ECK0586,isochorismate synthase EntC,isochorismate synthase EntC,"superpathway of chorismate metabolism"" // ""superpathway of menaquinol-8 biosynthesis I"" // ""2,3-dihydroxybenzoate biosynthesis"" // ""1,4-dihydroxy-2-naphthoate biosynthesis I","superpathway of chorismate metabolism"" // ""enterobactin biosynthesis"" // ""2,3-dihydroxybenzoate biosynthesis",ISOCHORSYN-RXN,ISOCHORSYN-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-745,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10261
ECB_02009,ECB_02009,NA,NA,NA,orf,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2217,NA
ECB_03916,dinF,dinF,b4044,ECK4036,DinF MATE Transporter,DNA damage-inducible protein F,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-4177,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11491
ECB_01014,rutB,rutB,b1011,ECK1002,peroxyureidoacrylate/ureidoacrylate amidohydrolase,peroxyureidoacrylate/ureidoacrylate amidohydrolase,uracil degradation III,uracil degradation III,"peroxyureidoacrylate/ureidoacrylate amidohydrolase"" // ""peroxyureidoacrylate/ureidoacrylate amidohydrolase","peroxyureidoacrylate/ureidoacrylate amidohydrolase"" // RXN-12896
""naRNA1",HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1214,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6522
ECB_02478,patZ,patZ,b2584,ECK2582,peptidyl-lysine <i>N</i>-acetyltransferase,NA,NA,NA,RXN0-7160,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2691,NA
ECB_03992,yjdF,yjdF,b4121,ECK4114,conserved inner membrane protein,DUF2238 domain-containing inner membrane protein YjdF,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-4253,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7825
ECB_01842,cmoB,cmoB,b1871,ECK1872,tRNA U34 carboxymethyltransferase,tRNA U34 carboxymethyltransferase,NA,5-(methoxycarbonylmethoxy)uridine biosynthesis,RXN0-7067,RXN0-7067,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2042,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7021
ECB_01989,ECB_01989,NA,NA,NA,orf,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2197,NA
ECB_02897,qseB,qseB,b3025,ECK3016,DNA-binding transcriptional activator QseB,Phosphorylated DNA-binding transcriptional activator QseB,NA,"QseBC Two-Component Signal Transduction System, quorum sensing related",NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3122,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7575
ECB_00930,mepK,mepK,b0926,ECK0917,peptidoglycan LD-endopeptidase,peptidoglycan LD-endopeptidase,NA,NA,RXN0-5407,RXN0-5407,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1129,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6474
ECB_02279,evgA,evgA,b2369,ECK2365,DNA-binding transcriptional activator EvgA,Phosphorylated DNA-binding transcriptional activator EvgA,NA,EvgSA Two-Component Signal Transduction System,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2487,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11609
ECB_00230,ykfJ,ykfJ,b0235,ECK0236,orf,RNA ligase superfamily protein YkfJ,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-415,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6119
ECB_03288,gntK,gntK,b3437,ECK3422,"D-gluconate kinase, thermostable","D-gluconate kinase, thermostable","ketogluconate metabolism"" // ""L-idonate degradation"" // ""D-gluconate degradation",D-gluconate degradation,GLUCONOKIN-RXN,GLUCONOKIN-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3522,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12629
ECB_01888,zinT,zinT,b1973,ECK1969,metal-binding protein ZinT,metal-binding protein ZinT,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2091,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7061
ECB_00793,moeB,moeB,b0826,ECK0816,molybdopterin-synthase adenylyltransferase,molybdopterin-synthase adenylyltransferase,molybdenum cofactor biosynthesis,molybdenum cofactor biosynthesis,RXN-11361,RXN-11361,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-991,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10154
ECB_00845,ECB_00845,NA,NA,NA,orf,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1043,NA
ECB_01096,ycfH,ycfH,b1100,ECK1086,predicted metallodependent hydrolase,putative metal-dependent hydrolase YcfH,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1297,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12303
ECB_03751,yihI,yihI,b3866,ECK3859,Der GTPase-activating protein YihI,Der GTPase-activating protein YihI,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-4000,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11835
ECB_02664,mltA,mltA,b2813,ECK2809,membrane-bound lytic murein transglycosylase A,membrane-bound lytic murein transglycosylase A,NA,NA,RXN-17391,RXN-17391,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2884,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7457
ECB_01827,mepM,mepM,b1856,ECK1857,GCQD-2027-MONOMER,EG10013-MONOMER,NA,NA,RXN0-3461,RXN0-3461,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2027,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10013
ECB_03704,pldB,pldB,b3825,ECK3819,lysophospholipase L2,lysophospholipase L2,NA,NA,RXN-19311 // RXN-19312 // RXN0-7122,RXN-19311 // RXN-19312 // RXN0-7122,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3948,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10739
ECB_00811,ybjI,ybjI,b0844,ECK0834,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase,flavin biosynthesis I (bacteria and plants),flavin biosynthesis I (bacteria and plants),RIBOPHOSPHAT-RXN // RXN0-5187,RIBOPHOSPHAT-RXN // RXN0-5187,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1009,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6442
ECB_03090,rpsI,rpsI,b3230,ECK3219,ribosome,ribosome,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3318,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10908
ECB_03709,ECB_03709,NA,NA,NA,orf,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3953,NA
ECB_01600,rsxD,rsxD,b1630,ECK1626,integral membrane protein of SoxR-reducing complex,SoxR [2Fe-2S] reducing system protein RsxD,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1798,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6874
ECB_01790,yobD,yobD,b1820,ECK1818,conserved inner membrane protein,DUF986 domain-containing inner membrane protein YobD,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1990,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6998
ECB_03486,waaO,waaO,b3627,ECK3617,"UDP-glucose:(Glucosyl) LPS alpha1,3-glucosyltransferase WaaO","UDP-D-glucose:(glucosyl)LPS &alpha;-1,3-glucosyltransferase",NA,"superpathway of lipopolysaccharide biosynthesis"" // ""lipid A-core biosynthesis (<i>E. coli</i> K-12)",NA,RXN0-5125,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3720,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11352
ECB_03572,yidR,yidR,b3689,ECK3681,DUF3748 domain-containing galacturonate catabolism protein YidR,DUF3748 domain-containing galacturonate catabolism protein YidR,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3806,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11713
ECB_04107,treC,treC,b4239,ECK4234,GCQD-4370-MONOMER,TRE6PHYDRO-MONOMER,trehalose degradation I (low osmolarity),trehalose degradation I (low osmolarity),TRE6PHYDRO-RXN,TRE6PHYDRO-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-4370,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11402
ECB_01749,yeaD,yeaD,b1780,ECK1778,conserved protein,putative aldose 1-epimerase YeaD,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1949,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6966
ECB_01326,recT,recT,b1349,ECK1346,Rac prophage; recombinase RecT,Rac prophage; recombinase RecT,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1526,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11899
ECB_03525,ECB_03525,NA,NA,NA,orf,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3760,NA
ECB_00542,ybdK,ybdK,b0581,ECK0573,carboxylate-amine ligase,carboxylate-amine ligase,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-728,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6326
ECB_01675,ydiU,ydiU,b1706,ECK1704,conserved protein,UPF0061 family protein YdiU,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1875,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6924
ECB_03899,yjbF,yjbF,b4027,ECK4019,lipoprotein YjbF,lipoprotein YjbF,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-4160,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11924
ECB_03439,yiaT,yiaT,b3584,ECK3573,putative outer membrane protein,outer membrane protein YiaT,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3674,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12288
ECB_02463,lepA,lepA,b2569,ECK2567,30S ribosomal subunit biogenesis factor LepA,30S ribosomal subunit biogenesis factor LepA,NA,NA,RXN0-5462,RXN0-5462,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2676,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10529
ECB_01635,ydhQ,ydhQ,b1664,ECK1660,conserved protein,putative adhesin-related protein YdhQ,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1833,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6894
ECB_01821,eda,eda,b1850,ECK1851,KHG/KDPG aldolase,KHG/KDPG aldolase,"superpathway of glycolysis and Entner-Doudoroff"" // ""superpathway of hexuronide and hexuronate degradation"" // ""superpathway of &beta;-D-glucuronide and D-glucuronate degradation"" // ""Entner-Doudoroff pathway I"" // ""D-fructuronate degradation","superpathway of hexuronide and hexuronate degradation"" // ""superpathway of &beta;-D-glucuronosides degradation"" // ""superpathway of glycolysis and the Entner-Doudoroff pathway"" // ""D-fructuronate degradation"" // ""D-galacturonate degradation I"" // ""Entner-Doudoroff shunt","L-4-hydroxy-2-oxoglutarate aldolase"" // OXALODECARB-RXN // KDPGALDOL-RXN
""edd","KDPGALDOL-RXN // ""L-4-hydroxy-2-oxoglutarate aldolase"" // OXALODECARB-RXN",HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2021,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10256
ECB_03353,yhiS,yhiS,b3504,ECK3489,orf,putative uncharacterized protein YhiS,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3587,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12238
ECB_03271,rtcA,rtcA,b4475,ECK3406,RNA 3'-terminal phosphate cyclase,RNA 3'-terminal phosphate cyclase,NA,NA,RXN0-6556 // RNA-3-PHOSPHATE-CYCLASE-RXN // RXN-17916,RXN-17916 // RNA-3-PHOSPHATE-CYCLASE-RXN // RXN-17930 // RXN-17931 // RXN-17928 // RXN0-6556,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3505,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7750
ECB_01535,ECB_01535,NA,NA,NA,orf,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1733,NA
ECB_00298,lacZ,lacZ,b0344,ECK0341,&beta;-galactosidase,&beta;-galactosidase,lactose degradation III,lactose degradation III,"RXN0-5363 // ""&beta;-galactosidase"" // RXN-17726 // RXN0-7219",BETAGALACTOSID-RXN // RXN0-5363 // RXN-17726 // RXN0-7219,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-484,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10527
ECB_03263,rpnA,rpnA,b3411,ECK3398,recombination-promoting nuclease RpnA,recombination-promoting nuclease RpnA,NA,NA,RXN0-7100,RXN0-7100,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3497,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11750
ECB_01077,flgJ,flgJ,b1081,ECK1066,putative peptidoglycan hydrolase FlgJ,putative peptidoglycan hydrolase FlgJ,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1278,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G366
ECB_03115,yhdT,yhdT,b3257,ECK3244,conserved inner membrane protein,DUF997 domain-containing protein YhdT,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3343,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7693
ECB_00772,fiu,fiu,b0805,ECK0794,putative outer membrane receptor for iron transport,putative iron siderophore outer membrane transporter,NA,NA,RXN0-1721,RXN0-1721,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-970,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6414
ECB_03017,yraP,yraP,b3150,ECK3138,lipoprotein,divisome-associated lipoprotein YraP,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3243,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7644
ECB_03682,cyaY,cyaY,b3807,ECK3801,frataxin CyaY,frataxin CyaY,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3926,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG11653
ECB_02921,yqiK,yqiK,b3051,ECK3040,conserved protein,protein YqiK,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3146,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7589
ECB_02646,insB-1,insB-1,b0021,ECK0022,IS1 protein InsB,IS1 protein InsB,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2866,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6085
ECB_02858,ECB_02858,NA,NA,NA,orf,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3083,NA
ECB_01584,uidC,uidC,b1615,ECK1610,membrane-associated protein,outer membrane porin family protein UidC,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1782,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6866
ECB_02810,ECB_02810,NA,NA,NA,orf,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3035,NA
ECB_00838,ECB_00838,NA,NA,NA,putative phage tail protein,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1036,NA
ECB_02770,yqgC,yqgC,b2940,ECK2935,predicted protein,protein YqgC,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2994,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7522
ECB_04086,cysQ,cysQ,b4214,ECK4210,GCQD-4351-MONOMER,EG10043-MONOMER,NA,NA,325-BISPHOSPHATE-NUCLEOTIDASE-RXN,325-BISPHOSPHATE-NUCLEOTIDASE-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-4351,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10043
ECB_00735,ECB_00735,NA,NA,NA,orf,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-933,NA
ECB_03469,yibN,yibN,b3611,ECK3601,predicted rhodanese-related sulfurtransferase,putative sulfurtransferase YibN,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-3704,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12295
ECB_02697,ygeQ,ygeQ,b2863,ECK2859,orf,putative lipoprotein YgeQ,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2920,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7483
ECB_02032,thiM,thiM,b2104,ECK2097,hydroxyethylthiazole kinase,hydroxyethylthiazole kinase,NA,"thiamine salvage II"" // ""prenylated FMNH<sub>2</sub> biosynthesis",THIAZOLSYN3-RXN // RXN0-7298,THIAZOLSYN3-RXN // RXN0-7298,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2239,HTTPS://biocyc.org/gene?orgid=ECOLI&id=M007
ECB_00664,ECB_00664,NA,NA,NA,orf,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-855,NA
ECB_03880,zraS,zraS,b4003,ECK3995,sensor histidine kinase ZraS,ZraS-<i>N</i>-phospho-L-histidine,NA,ZraSR Two-Component Signal Transduction System,2.7.13.3-RXN,2.7.13.3-RXN,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-4137,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10008
ECB_02599,ygbE,ygbE,b2749,ECK2744,conserved inner membrane protein,DUF3561 domain-containing inner membrane protein YgbE,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-2821,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG12707
ECB_00518,appY,appY,b0564,ECK0556,DNA-binding transcriptional activator AppY,DNA-binding transcriptional activator AppY,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-704,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10050
ECB_01506,ECB_01506,NA,NA,NA,orf,NA,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1704,NA
ECB_01798,kdgR,kdgR,b1827,ECK1826,DNA-binding transcriptional repressor KdgR,DNA-binding transcriptional repressor KdgR,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-1998,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G7003
ECB_00570,ybdN,ybdN,b0602,ECK0596,orf,putative PAPS reductase/DUF3440 domain-containing protein YbdN,NA,NA,NA,NA,HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-755,HTTPS://biocyc.org/gene?orgid=ECOLI&id=G6331
ECB_00088,mraY,mraY,b0087,ECK0088,GCQD-266-MONOMER,PHOSNACMURPENTATRANS-MONOMER,peptidoglycan biosynthesis I (<I>meso</I>-diaminopimelate containing),peptidoglycan biosynthesis I (<I>meso</I>-diaminopimelate containing),"UDP-<i>N</i>-acetylmuramoyl-L-alanyl-D-glutamyl-<I>meso</I>-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase","UDP-<i>N</i>-acetylmuramoyl-L-alanyl-D-glutamyl-<I>meso</I>-2,6-diaminopimelyl-D-alanyl-D-alanine:undecaprenyl-phosphate transferase",HTTPS://biocyc.org/gene?orgid=ECOL413997&id=GCQD-266,HTTPS://biocyc.org/gene?orgid=ECOLI&id=EG10604
